timeframe,open_time,open,high,low,close,volume
15m,1778966100.0,1.4149,1.4149,1.4126,1.414,609011.7
15m,1778967000.0,1.414,1.4145,1.413,1.414,581645.9
15m,1778967900.0,1.414,1.4151,1.414,1.4143,183743.7
15m,1778968800.0,1.4143,1.4147,1.4109,1.4132,937155.1
15m,1778969700.0,1.4132,1.415,1.4128,1.4142,811391.6
15m,1778970600.0,1.4142,1.4147,1.4136,1.4144,233195.0
15m,1778971500.0,1.4144,1.4146,1.413,1.413,366761.6
15m,1778972400.0,1.413,1.4135,1.4123,1.4127,402275.2
15m,1778973300.0,1.4127,1.4146,1.4127,1.4133,254574.6
15m,1778974200.0,1.4133,1.4144,1.413,1.4139,400910.2
15m,1778975100.0,1.4139,1.4151,1.4128,1.4129,466658.9
15m,1778976000.0,1.4129,1.4152,1.4128,1.413,760676.0
15m,1778976900.0,1.413,1.4149,1.4126,1.4148,1153744.3
15m,1778977800.0,1.4148,1.417,1.4128,1.4131,2183250.5
15m,1778978700.0,1.4131,1.4143,1.4085,1.4106,1913314.4
15m,1778979600.0,1.4106,1.4136,1.4066,1.4118,2823945.7
15m,1778980500.0,1.4118,1.4133,1.4109,1.412,1248102.8
15m,1778981400.0,1.412,1.413,1.4028,1.4045,5796796.0
15m,1778982300.0,1.4045,1.4065,1.4029,1.4029,1225695.2
15m,1778983200.0,1.4029,1.4082,1.4026,1.4066,1208605.4
15m,1778984100.0,1.4066,1.4079,1.4032,1.4048,1566034.3
15m,1778985000.0,1.4048,1.4082,1.4016,1.4077,5051605.3
15m,1778985900.0,1.4077,1.41,1.405,1.4063,4905316.1
15m,1778986800.0,1.4063,1.4091,1.406,1.408,650330.8
15m,1778987700.0,1.408,1.4101,1.4074,1.408,1026506.1
15m,1778988600.0,1.408,1.411,1.4075,1.4104,536615.8
15m,1778989500.0,1.4104,1.4132,1.4103,1.4113,863738.1
15m,1778990400.0,1.4113,1.414,1.4108,1.4137,758114.8
15m,1778991300.0,1.4137,1.4164,1.4134,1.4146,1379115.5
15m,1778992200.0,1.4146,1.4162,1.4134,1.4153,997536.5
15m,1778993100.0,1.4153,1.4162,1.4144,1.4148,777189.8
15m,1778994000.0,1.4148,1.4208,1.4146,1.4187,1981035.8
15m,1778994900.0,1.4187,1.419,1.4162,1.4164,609339.6
15m,1778995800.0,1.4164,1.4179,1.4157,1.4159,607405.0
15m,1778996700.0,1.4159,1.4171,1.4153,1.4155,438148.9
15m,1778997600.0,1.4155,1.4184,1.4155,1.418,1006971.8
15m,1778998500.0,1.418,1.4182,1.415,1.4164,715269.3
15m,1778999400.0,1.4164,1.4171,1.4149,1.4154,669999.2
15m,1779000300.0,1.4154,1.4168,1.4152,1.4166,545067.6
15m,1779001200.0,1.4166,1.4177,1.416,1.4171,447824.8
15m,1779002100.0,1.4171,1.4198,1.4158,1.4188,1399902.3
15m,1779003000.0,1.4188,1.4204,1.4172,1.418,1617324.6
15m,1779003900.0,1.418,1.4189,1.4172,1.4176,476212.8
15m,1779004800.0,1.4176,1.4193,1.4169,1.4178,904638.7
15m,1779005700.0,1.4178,1.4183,1.4153,1.4156,1337699.5
15m,1779006600.0,1.4156,1.4167,1.414,1.4151,1498314.1
15m,1779007500.0,1.4151,1.4153,1.4136,1.4138,1010226.0
15m,1779008400.0,1.4138,1.4156,1.4124,1.4152,1549824.8
15m,1779009300.0,1.4152,1.4181,1.4134,1.4176,2955257.4
15m,1779010200.0,1.4176,1.4178,1.4164,1.4171,579222.2
15m,1779011100.0,1.4171,1.4208,1.417,1.42,1916012.8
15m,1779012000.0,1.42,1.4281,1.42,1.4248,7788843.0
15m,1779012900.0,1.4248,1.4256,1.4229,1.4237,2229918.4
15m,1779013800.0,1.4237,1.4245,1.4225,1.4238,1057195.7
15m,1779014700.0,1.4238,1.4247,1.4202,1.4238,3072148.6
15m,1779015600.0,1.4238,1.4238,1.4199,1.4216,1084435.5
15m,1779016500.0,1.4216,1.422,1.4201,1.4209,790208.0
15m,1779017400.0,1.4209,1.4233,1.4202,1.4232,660470.3
15m,1779018300.0,1.4232,1.4239,1.4215,1.4217,533964.8
15m,1779019200.0,1.4217,1.4236,1.4213,1.4224,615556.8
15m,1779020100.0,1.4224,1.4243,1.4218,1.4231,623993.6
15m,1779021000.0,1.4231,1.4255,1.4228,1.4249,1103063.0
15m,1779021900.0,1.4249,1.4259,1.4219,1.4226,1100721.8
15m,1779022800.0,1.4226,1.4227,1.4181,1.4187,1623504.7
15m,1779023700.0,1.4187,1.4194,1.416,1.4193,2131275.7
15m,1779024600.0,1.4193,1.4207,1.418,1.4188,970070.4
15m,1779025500.0,1.4188,1.4199,1.4169,1.4178,904390.2
15m,1779026400.0,1.4178,1.4182,1.4145,1.4152,1516995.9
15m,1779027300.0,1.4152,1.4152,1.4091,1.4136,4089572.2
15m,1779028200.0,1.4136,1.4146,1.4106,1.4118,1097154.5
15m,1779029100.0,1.4118,1.4138,1.4113,1.4124,958996.7
15m,1779030000.0,1.4124,1.414,1.4112,1.4126,1419040.5
15m,1779030900.0,1.4126,1.4126,1.4081,1.4121,2437401.6
15m,1779031800.0,1.4121,1.414,1.4108,1.412,1324879.5
15m,1779032700.0,1.412,1.4131,1.4114,1.4123,362206.9
15m,1779033600.0,1.4123,1.4138,1.4121,1.4128,426473.4
15m,1779034500.0,1.4128,1.4143,1.412,1.4139,438006.8
15m,1779035400.0,1.4139,1.4153,1.4139,1.4149,1046473.2
15m,1779036300.0,1.4149,1.4149,1.4095,1.411,1804803.7
15m,1779037200.0,1.411,1.4121,1.4089,1.4095,1400370.1
15m,1779038100.0,1.4095,1.4103,1.4075,1.4101,1534219.7
15m,1779039000.0,1.4101,1.4108,1.4076,1.4107,798787.5
15m,1779039900.0,1.4107,1.4112,1.4097,1.4104,664981.5
15m,1779040800.0,1.4104,1.4129,1.4093,1.4093,861396.6
15m,1779041700.0,1.4093,1.4101,1.4057,1.4099,2566979.4
15m,1779042600.0,1.4099,1.4107,1.409,1.4093,568464.3
15m,1779043500.0,1.4093,1.4135,1.4087,1.4134,1207064.0
15m,1779044400.0,1.4134,1.4157,1.4132,1.4149,1339899.5
15m,1779045300.0,1.4149,1.4168,1.4143,1.4149,559505.6
15m,1779046200.0,1.4149,1.4191,1.4148,1.4183,1133189.5
15m,1779047100.0,1.4183,1.425,1.4181,1.4217,9211152.8
15m,1779048000.0,1.4217,1.4229,1.4182,1.4183,1860018.9
15m,1779048900.0,1.4183,1.419,1.4169,1.4182,941447.8
15m,1779049800.0,1.4182,1.42,1.4174,1.4183,1056687.3
15m,1779050700.0,1.4183,1.4194,1.4182,1.4187,306453.7
15m,1779051600.0,1.4187,1.4206,1.4172,1.4201,2791379.6
15m,1779052500.0,1.4201,1.4244,1.4192,1.4235,1732510.9
15m,1779053400.0,1.4235,1.4258,1.4232,1.4251,1475892.4
15m,1779054300.0,1.4251,1.4255,1.4219,1.4225,1245217.4
15m,1779055200.0,1.4225,1.4225,1.4115,1.414,4959777.6
15m,1779056100.0,1.414,1.415,1.409,1.411,1551726.2
15m,1779057000.0,1.411,1.4148,1.4098,1.4136,3145414.9
15m,1779057900.0,1.4136,1.4137,1.4087,1.4113,1647891.6
15m,1779058800.0,1.4113,1.415,1.4069,1.409,9173377.2
15m,1779059700.0,1.409,1.409,1.4023,1.4047,6557364.2
15m,1779060600.0,1.4047,1.4069,1.368,1.3889,46878560.2
15m,1779061500.0,1.3889,1.4034,1.387,1.4009,16969767.9
15m,1779062400.0,1.4009,1.4011,1.388,1.3944,11438638.4
15m,1779063300.0,1.3944,1.397,1.3911,1.3933,6680593.1
15m,1779064200.0,1.3933,1.3962,1.3898,1.3909,8086148.4
15m,1779065100.0,1.3909,1.3971,1.3896,1.396,3200313.9
15m,1779066000.0,1.396,1.3968,1.3908,1.3908,1993848.5
15m,1779066900.0,1.3908,1.391,1.3842,1.3863,4415510.1
15m,1779067800.0,1.3863,1.3888,1.3848,1.3864,1855300.5
15m,1779068700.0,1.3864,1.3955,1.3844,1.3935,2987083.8
15m,1779069600.0,1.3935,1.4021,1.3924,1.4014,4063542.8
15m,1779070500.0,1.4014,1.4022,1.3979,1.3988,2190419.9
15m,1779071400.0,1.3988,1.3994,1.3927,1.394,1497871.2
15m,1779072300.0,1.394,1.3951,1.39,1.392,1711054.8
15m,1779073200.0,1.392,1.4001,1.3917,1.3944,7804373.7
15m,1779074100.0,1.3944,1.3951,1.3909,1.3928,1733647.7
15m,1779075000.0,1.3928,1.3945,1.3892,1.3943,2361638.2
15m,1779075900.0,1.3943,1.3947,1.3913,1.3924,1062840.6
15m,1779076800.0,1.3924,1.395,1.3917,1.3946,1059706.8
15m,1779077700.0,1.3946,1.3947,1.3865,1.3888,3542802.9
15m,1779078600.0,1.3888,1.3975,1.3877,1.3973,2677598.4
15m,1779079500.0,1.3973,1.3991,1.3935,1.3942,2120475.0
15m,1779080400.0,1.3942,1.3956,1.3902,1.3945,3372781.5
15m,1779081300.0,1.3945,1.3945,1.3907,1.3926,993786.4
15m,1779082200.0,1.3926,1.3937,1.3881,1.3892,2002839.5
15m,1779083100.0,1.3892,1.3904,1.3864,1.3887,2357099.2
15m,1779084000.0,1.3887,1.3916,1.3791,1.3851,9979599.7
15m,1779084900.0,1.3851,1.3879,1.3759,1.3806,11563548.0
15m,1779085800.0,1.3806,1.3856,1.3784,1.3855,3024892.3
15m,1779086700.0,1.3855,1.3891,1.385,1.3876,1468377.8
15m,1779087600.0,1.3876,1.3905,1.3838,1.385,1607360.0
15m,1779088500.0,1.385,1.3882,1.3795,1.387,2450194.6
15m,1779089400.0,1.387,1.3891,1.3814,1.3819,1462251.0
15m,1779090300.0,1.3819,1.3869,1.3819,1.386,1135625.1
15m,1779091200.0,1.386,1.3889,1.3858,1.3861,1242098.3
15m,1779092100.0,1.3861,1.3868,1.3836,1.3848,1664557.9
15m,1779093000.0,1.3848,1.3853,1.3814,1.3831,1405087.5
15m,1779093900.0,1.3831,1.3877,1.3822,1.3872,818788.9
15m,1779094800.0,1.3872,1.3874,1.3819,1.3833,1112511.9
15m,1779095700.0,1.3833,1.3858,1.3826,1.3844,611430.9
15m,1779096600.0,1.3844,1.3864,1.3822,1.3848,726351.5
15m,1779097500.0,1.3848,1.3862,1.3818,1.3821,956039.2
15m,1779098400.0,1.3821,1.3829,1.3776,1.3805,2994621.8
15m,1779099300.0,1.3805,1.3813,1.3781,1.3789,1335187.4
15m,1779100200.0,1.3789,1.3803,1.3763,1.3783,1397761.3
15m,1779101100.0,1.3783,1.3808,1.3772,1.3777,904021.6
15m,1779102000.0,1.3777,1.3793,1.3754,1.3781,1820811.2
15m,1779102900.0,1.3781,1.3823,1.3775,1.3814,1638465.7
15m,1779103800.0,1.3814,1.3966,1.3796,1.3936,7603246.5
15m,1779104700.0,1.3936,1.3938,1.3888,1.3899,2163085.5
15m,1779105600.0,1.3899,1.395,1.3896,1.3935,2185580.0
15m,1779106500.0,1.3935,1.3966,1.3916,1.3934,2221888.9
15m,1779107400.0,1.3934,1.4008,1.3922,1.4,3371360.1
15m,1779108300.0,1.4,1.4016,1.3962,1.3981,2163646.3
15m,1779109200.0,1.3981,1.3984,1.389,1.3906,4597169.1
15m,1779110100.0,1.3906,1.3909,1.3876,1.3878,2076744.5
15m,1779111000.0,1.3878,1.3886,1.3756,1.3829,11433118.1
15m,1779111900.0,1.3829,1.3891,1.3807,1.3853,3901623.6
15m,1779112800.0,1.3853,1.3853,1.3783,1.3795,5386056.4
15m,1779113700.0,1.3795,1.3834,1.3733,1.3801,4241969.5
15m,1779114600.0,1.3801,1.3813,1.3713,1.3756,4094306.1
15m,1779115500.0,1.3756,1.3782,1.3716,1.3766,2140044.6
15m,1779116400.0,1.3766,1.3771,1.37,1.3748,4008135.6
15m,1779117300.0,1.3748,1.375,1.3693,1.3697,2684190.4
15m,1779118200.0,1.3697,1.3745,1.3676,1.373,3612185.5
15m,1779119100.0,1.373,1.3783,1.373,1.3758,2349027.3
15m,1779120000.0,1.3758,1.3798,1.374,1.3783,1454099.4
15m,1779120900.0,1.3783,1.3809,1.3704,1.371,2680034.9
15m,1779121800.0,1.371,1.3771,1.3696,1.377,1562999.5
15m,1779122700.0,1.377,1.3801,1.377,1.3781,1429201.6
15m,1779123600.0,1.3781,1.3825,1.3761,1.38,1400429.6
15m,1779124500.0,1.38,1.383,1.3793,1.3818,732732.8
15m,1779125400.0,1.3818,1.382,1.3787,1.3808,694973.7
15m,1779126300.0,1.3808,1.3818,1.3796,1.3802,842596.1
15m,1779127200.0,1.3802,1.3805,1.3739,1.3751,976934.5
15m,1779128100.0,1.3751,1.3751,1.3626,1.3688,6755047.9
15m,1779129000.0,1.3688,1.3723,1.3677,1.3707,4603373.2
15m,1779129900.0,1.3707,1.3715,1.366,1.3668,2239813.8
15m,1779130800.0,1.3668,1.3857,1.3664,1.3792,12144442.3
15m,1779131700.0,1.3792,1.3822,1.3775,1.38,1730929.8
15m,1779132600.0,1.38,1.3866,1.3798,1.3859,2125023.7
15m,1779133500.0,1.3859,1.3905,1.3855,1.3871,2983025.2
15m,1779134400.0,1.3871,1.3917,1.3854,1.3906,1734867.3
15m,1779135300.0,1.3906,1.3917,1.3892,1.3907,547372.1
15m,1779136200.0,1.3907,1.3917,1.3847,1.3858,1469875.5
15m,1779137100.0,1.3858,1.3861,1.383,1.3841,1467404.8
15m,1779138000.0,1.3841,1.3873,1.3812,1.3866,1902896.1
15m,1779138900.0,1.3866,1.39,1.3858,1.389,787763.3
15m,1779139800.0,1.389,1.3954,1.3889,1.3923,4354951.8
15m,1779140700.0,1.3923,1.3945,1.3911,1.3924,1037723.5
15m,1779141600.0,1.3924,1.394,1.3915,1.3933,910979.9
15m,1779142500.0,1.3933,1.3958,1.391,1.3929,1379596.1
15m,1779143400.0,1.3929,1.3936,1.389,1.3903,1545828.7
15m,1779144300.0,1.3903,1.3918,1.3879,1.3918,1241931.3
15m,1779145200.0,1.3918,1.3937,1.3907,1.3909,596136.9
15m,1779146100.0,1.3909,1.391,1.3893,1.3896,557048.3
15m,1779147000.0,1.3896,1.3926,1.3891,1.3921,1331758.6
15m,1779147900.0,1.3921,1.3921,1.3881,1.3893,1072347.7
15m,1779148800.0,1.3893,1.3938,1.3886,1.3924,1234168.6
15m,1779149700.0,1.3924,1.3975,1.392,1.3951,1705451.4
15m,1779150600.0,1.3951,1.396,1.3918,1.393,607054.5
15m,1779151500.0,1.393,1.3953,1.3921,1.3925,908376.0
15m,1779152400.0,1.3925,1.3926,1.39,1.391,1274343.5
15m,1779153300.0,1.391,1.3913,1.3841,1.3852,2332538.4
15m,1779154200.0,1.3852,1.3893,1.3839,1.3883,1107938.1
15m,1779155100.0,1.3883,1.3887,1.3839,1.3839,1083425.8
15m,1779156000.0,1.3839,1.3839,1.3785,1.3817,3049868.6
15m,1779156900.0,1.3817,1.3878,1.3806,1.3846,2177703.9
15m,1779157800.0,1.3846,1.3848,1.3813,1.3815,976345.9
15m,1779158700.0,1.3815,1.3826,1.3739,1.3787,7878988.2
15m,1779159600.0,1.3787,1.3806,1.3773,1.3804,983102.1
15m,1779160500.0,1.3804,1.3827,1.3794,1.3803,800585.2
15m,1779161400.0,1.3803,1.384,1.3803,1.3837,1442871.4
15m,1779162300.0,1.3837,1.3841,1.3823,1.383,5341662.2
15m,1779163200.0,1.383,1.3863,1.3814,1.3853,1921101.9
15m,1779164100.0,1.3853,1.3855,1.3785,1.379,1997410.1
15m,1779165000.0,1.379,1.3853,1.3789,1.3846,1888157.2
15m,1779165900.0,1.3846,1.387,1.3846,1.3863,1781968.7
15m,1779166800.0,1.3863,1.388,1.3827,1.3835,1299458.0
15m,1779167700.0,1.3835,1.3837,1.3778,1.3813,1582922.0
15m,1779168600.0,1.3813,1.3868,1.3802,1.3849,1315615.5
15m,1779169500.0,1.3849,1.3875,1.3813,1.3824,4531164.0
15m,1779170400.0,1.3824,1.3846,1.3807,1.3841,6492550.9
15m,1779171300.0,1.3841,1.3865,1.3826,1.3842,2399410.3
15m,1779172200.0,1.3842,1.3874,1.384,1.386,1394111.8
15m,1779173100.0,1.386,1.386,1.3821,1.3845,3080360.3
15m,1779174000.0,1.3845,1.3868,1.3823,1.3844,1216199.0
15m,1779174900.0,1.3844,1.3889,1.3837,1.3857,6082365.4
15m,1779175800.0,1.3857,1.3888,1.3854,1.3881,1231057.7
15m,1779176700.0,1.3881,1.3892,1.387,1.3879,986772.8
15m,1779177600.0,1.3879,1.3882,1.3817,1.3835,2172226.6
15m,1779178500.0,1.3835,1.3848,1.3793,1.3812,1849417.1
15m,1779179400.0,1.3812,1.387,1.3803,1.3838,2195700.3
15m,1779180300.0,1.3838,1.3854,1.3811,1.382,2170482.2
15m,1779181200.0,1.382,1.3839,1.3793,1.3812,3550642.1
15m,1779182100.0,1.3812,1.3812,1.3715,1.373,3562913.2
15m,1779183000.0,1.373,1.3751,1.3697,1.375,2417699.3
15m,1779183900.0,1.375,1.3754,1.3731,1.3739,2543235.6
15m,1779184800.0,1.3739,1.3748,1.3719,1.3736,905327.9
15m,1779185700.0,1.3736,1.374,1.372,1.3738,651471.9
15m,1779186600.0,1.3738,1.3759,1.3681,1.3695,8115850.8
15m,1779187500.0,1.3695,1.3748,1.367,1.3736,3265054.4
15m,1779188400.0,1.3736,1.377,1.3727,1.3743,6939464.8
15m,1779189300.0,1.3743,1.3748,1.3707,1.3713,1319653.1
15m,1779190200.0,1.3713,1.3731,1.3686,1.3692,1634503.7
15m,1779191100.0,1.3692,1.3726,1.3691,1.3715,1156606.5
15m,1779192000.0,1.3715,1.3736,1.3698,1.3735,2183288.6
15m,1779192900.0,1.3735,1.3745,1.3726,1.3734,1119454.0
15m,1779193800.0,1.3734,1.3765,1.3734,1.376,1129440.2
15m,1779194700.0,1.376,1.3779,1.3747,1.3769,1176549.8
15m,1779195600.0,1.3769,1.3783,1.3732,1.3756,2178084.5
15m,1779196500.0,1.3756,1.376,1.3702,1.3705,8106519.6
15m,1779197400.0,1.3705,1.3816,1.3705,1.3736,5103348.1
15m,1779198300.0,1.3736,1.3791,1.3725,1.3762,1776228.3
15m,1779199200.0,1.3762,1.3792,1.3699,1.3702,4115130.2
15m,1779200100.0,1.3702,1.3712,1.3642,1.3685,5535566.5
15m,1779201000.0,1.3685,1.3705,1.3647,1.3677,3393109.1
15m,1779201900.0,1.3677,1.3683,1.3601,1.366,4336858.6
15m,1779202800.0,1.366,1.3695,1.3648,1.3692,1826987.3
15m,1779203700.0,1.3692,1.371,1.3649,1.3675,2329536.4
15m,1779204600.0,1.3675,1.3726,1.367,1.3675,1995874.7
15m,1779205500.0,1.3675,1.368,1.3647,1.3668,815626.2
15m,1779206400.0,1.3668,1.3678,1.3626,1.3636,1946819.9
15m,1779207300.0,1.3636,1.366,1.3632,1.366,1305749.3
15m,1779208200.0,1.366,1.3699,1.3657,1.3699,1483374.6
15m,1779209100.0,1.3699,1.3731,1.3689,1.372,1335491.2
15m,1779210000.0,1.372,1.3738,1.3708,1.3715,1479418.1
15m,1779210900.0,1.3715,1.3732,1.3684,1.3689,1306792.2
15m,1779211800.0,1.3689,1.3689,1.3648,1.3652,1041411.5
15m,1779212700.0,1.3652,1.3652,1.3617,1.3636,1477862.4
15m,1779213600.0,1.3636,1.366,1.3622,1.3655,748151.6
15m,1779214500.0,1.3655,1.3675,1.3623,1.3625,2003260.0
15m,1779215400.0,1.3625,1.3647,1.3608,1.363,1183141.6
15m,1779216300.0,1.363,1.3647,1.3609,1.3622,1070183.5
15m,1779217200.0,1.3622,1.366,1.3621,1.3658,2378789.2
15m,1779218100.0,1.3658,1.3662,1.3555,1.3575,6408629.0
15m,1779219000.0,1.3575,1.3601,1.3567,1.3576,7868031.7
15m,1779219900.0,1.3576,1.3582,1.3555,1.3566,2003276.6
15m,1779220800.0,1.3566,1.3593,1.3551,1.3572,2125154.2
15m,1779221700.0,1.3572,1.358,1.3552,1.3565,1838912.3
15m,1779222600.0,1.3565,1.3604,1.3559,1.3575,6831719.9
15m,1779223500.0,1.3575,1.3595,1.3575,1.3582,1036784.2
15m,1779224400.0,1.3582,1.3628,1.3571,1.3622,4009418.0
15m,1779225300.0,1.3622,1.3627,1.3601,1.3606,1019197.6
15m,1779226200.0,1.3606,1.3618,1.3603,1.3611,602101.9
15m,1779227100.0,1.3611,1.3614,1.3584,1.3593,1505460.6
15m,1779228000.0,1.3593,1.3593,1.356,1.3576,963093.2
15m,1779228900.0,1.3576,1.3578,1.354,1.3548,2653485.1
15m,1779229800.0,1.3548,1.358,1.3524,1.3574,2593798.2
15m,1779230700.0,1.3574,1.3584,1.3568,1.3575,824951.7
15m,1779231600.0,1.3575,1.3618,1.3562,1.3607,750541.2
15m,1779232500.0,1.3607,1.3631,1.3604,1.3629,1349384.3
15m,1779233400.0,1.3629,1.3651,1.3622,1.3627,908014.8
15m,1779234300.0,1.3627,1.3627,1.3604,1.361,647297.9
15m,1779235200.0,1.361,1.3633,1.3559,1.3559,2770869.5
15m,1779236100.0,1.3559,1.3567,1.3513,1.3558,4587672.7
15m,1779237000.0,1.3558,1.3597,1.3515,1.3539,3987616.8
15m,1779237900.0,1.3539,1.3558,1.3525,1.3552,955937.1
15m,1779238800.0,1.3552,1.3576,1.3519,1.3559,1329778.0
15m,1779239700.0,1.3559,1.3559,1.3478,1.349,4096520.9
15m,1779240600.0,1.349,1.3516,1.347,1.3493,3859441.7
15m,1779241500.0,1.3493,1.3564,1.348,1.3546,2002418.5
15m,1779242400.0,1.3546,1.3558,1.3508,1.3525,845254.8
15m,1779243300.0,1.3525,1.3562,1.3511,1.3542,1230845.6
15m,1779244200.0,1.3542,1.3547,1.3505,1.3505,1209064.2
15m,1779245100.0,1.3505,1.3527,1.35,1.3515,724161.8
15m,1779246000.0,1.3515,1.3525,1.3492,1.3523,642008.8
15m,1779246900.0,1.3523,1.3579,1.3516,1.3578,1063900.2
15m,1779247800.0,1.3578,1.3581,1.3554,1.3564,966902.6
15m,1779248700.0,1.3564,1.3567,1.3546,1.3555,584580.5
15m,1779249600.0,1.3555,1.3581,1.3554,1.3577,894295.6
15m,1779250500.0,1.3577,1.358,1.3554,1.3561,947042.2
15m,1779251400.0,1.3561,1.3565,1.3529,1.3557,1076571.6
15m,1779252300.0,1.3557,1.3594,1.3557,1.3593,649674.5
15m,1779253200.0,1.3593,1.3692,1.3593,1.368,3659178.7
15m,1779254100.0,1.368,1.3684,1.3639,1.3643,3105202.8
15m,1779255000.0,1.3643,1.3694,1.3643,1.3667,2630316.9
15m,1779255900.0,1.3667,1.3681,1.3664,1.3676,753415.0
15m,1779256800.0,1.3676,1.3684,1.3668,1.368,636199.3
15m,1779257700.0,1.368,1.3691,1.3664,1.367,1670532.2
15m,1779258600.0,1.367,1.3693,1.366,1.3693,1145200.3
15m,1779259500.0,1.3693,1.3705,1.3677,1.37,751070.2
15m,1779260400.0,1.37,1.3705,1.3678,1.3693,1172145.7
15m,1779261300.0,1.3693,1.3736,1.3687,1.3713,1290994.0
15m,1779262200.0,1.3713,1.3713,1.369,1.3696,918455.7
15m,1779263100.0,1.3696,1.3697,1.3668,1.3677,688634.9
15m,1779264000.0,1.3677,1.3689,1.366,1.3671,945409.1
15m,1779264900.0,1.3671,1.3675,1.3651,1.3675,368570.4
15m,1779265800.0,1.3675,1.3723,1.3674,1.3703,2259831.7
15m,1779266700.0,1.3703,1.3718,1.3685,1.3698,1835203.6
15m,1779267600.0,1.3698,1.3709,1.369,1.3697,620972.8
15m,1779268500.0,1.3697,1.371,1.368,1.3708,872646.6
15m,1779269400.0,1.3708,1.3723,1.3708,1.3719,745200.1
15m,1779270300.0,1.3719,1.372,1.3689,1.3693,1169364.7
15m,1779271200.0,1.3693,1.3713,1.369,1.3705,519264.7
15m,1779272100.0,1.3705,1.3725,1.3696,1.3725,1894351.4
15m,1779273000.0,1.3725,1.3752,1.3719,1.3724,2059823.3
15m,1779273900.0,1.3724,1.3732,1.3696,1.37,877809.5
15m,1779274800.0,1.37,1.371,1.369,1.3697,699305.0
15m,1779275700.0,1.3697,1.3705,1.3678,1.3679,916676.0
15m,1779276600.0,1.3679,1.369,1.3664,1.3672,2071553.3
15m,1779277500.0,1.3672,1.3675,1.3636,1.3649,1813913.2
15m,1779278400.0,1.3649,1.3675,1.3636,1.3662,1273867.6
15m,1779279300.0,1.3662,1.3688,1.3648,1.3686,845874.3
15m,1779280200.0,1.3686,1.3706,1.3682,1.3704,1136237.3
15m,1779281100.0,1.3704,1.3752,1.3703,1.3729,2652718.9
15m,1779282000.0,1.3729,1.3738,1.3698,1.3701,2001862.0
15m,1779282900.0,1.3701,1.3705,1.3666,1.3673,1846934.0
15m,1779283800.0,1.3673,1.3679,1.3581,1.3631,5520974.1
15m,1779284700.0,1.3631,1.367,1.3605,1.3637,2602000.4
15m,1779285600.0,1.3637,1.3654,1.3576,1.3635,4120234.1
15m,1779286500.0,1.3635,1.3721,1.3633,1.3687,5880308.4
15m,1779287400.0,1.3687,1.3718,1.367,1.37,2395687.8
15m,1779288300.0,1.37,1.3757,1.3695,1.3725,7030733.7
15m,1779289200.0,1.3725,1.3731,1.3675,1.3681,7422843.7
15m,1779290100.0,1.3681,1.3799,1.368,1.3738,9070339.4
15m,1779291000.0,1.3738,1.3756,1.3703,1.3724,1970142.5
15m,1779291900.0,1.3724,1.3762,1.3718,1.3737,1436147.9
15m,1779292800.0,1.3737,1.3769,1.3737,1.3743,1319610.8
15m,1779293700.0,1.3743,1.3743,1.3653,1.367,4782116.8
15m,1779294600.0,1.367,1.3739,1.3658,1.3738,2016260.7
15m,1779295500.0,1.3738,1.3767,1.3724,1.3744,2569368.6
15m,1779296400.0,1.3744,1.375,1.3702,1.3745,3242867.5
15m,1779297300.0,1.3745,1.3779,1.3735,1.3765,2030171.9
15m,1779298200.0,1.3765,1.3796,1.375,1.3774,1945226.0
15m,1779299100.0,1.3774,1.3784,1.3736,1.3746,815709.4
15m,1779300000.0,1.3746,1.3763,1.3722,1.3738,4794113.7
15m,1779300900.0,1.3738,1.3746,1.3703,1.3715,1769943.4
15m,1779301800.0,1.3715,1.372,1.3693,1.3693,1483116.3
15m,1779302700.0,1.3693,1.3695,1.3636,1.3667,5020833.1
15m,1779303600.0,1.3667,1.3679,1.3647,1.3675,825726.6
15m,1779304500.0,1.3675,1.3709,1.366,1.3709,761693.0
15m,1779305400.0,1.3709,1.3719,1.3685,1.3708,2316359.9
15m,1779306300.0,1.3708,1.3722,1.3692,1.3719,544619.4
15m,1779307200.0,1.3719,1.3723,1.3675,1.3717,1352034.8
15m,1779308100.0,1.3717,1.3719,1.3632,1.3697,3930164.9
15m,1779309000.0,1.3697,1.3702,1.3668,1.3687,917534.7
15m,1779309900.0,1.3687,1.3705,1.368,1.3693,728370.1
15m,1779310800.0,1.3693,1.3711,1.3677,1.3708,1627014.8
15m,1779311700.0,1.3708,1.3709,1.3673,1.3674,491572.7
15m,1779312600.0,1.3674,1.3691,1.3667,1.3679,656324.9
15m,1779313500.0,1.3679,1.3688,1.366,1.3662,408917.8
15m,1779314400.0,1.3662,1.3662,1.3604,1.3627,2213920.3
15m,1779315300.0,1.3627,1.3663,1.3594,1.3658,1904008.3
15m,1779316200.0,1.3658,1.3673,1.3639,1.3652,702014.9
15m,1779317100.0,1.3652,1.3664,1.3646,1.365,586157.1
15m,1779318000.0,1.365,1.365,1.3627,1.3634,1059399.9
15m,1779318900.0,1.3634,1.3644,1.362,1.3634,574635.8
15m,1779319800.0,1.3634,1.3652,1.3629,1.3647,676722.2
15m,1779320700.0,1.3647,1.3668,1.3642,1.3663,888415.9
15m,1779321600.0,1.3663,1.3693,1.3657,1.3688,898022.6
15m,1779322500.0,1.3688,1.3705,1.3681,1.3705,1106089.5
